31,Sofya,PERSON,0.133419573,0,0
31,Sofya,PERSON,1,0,0
31,Sofya,PERSON,0.019577619,0,0
31,Sofya,PERSON,0.690912902,0,0
31,Sofya,PERSON,1,0,0
31,Sofya,PERSON,0.3109442,-0.300000012,0.300000012
31,Sofya,PERSON,0.307185084,0,0
31,Sofya,PERSON,0.717168272,-0.200000003,1.799999952
31,Sofya,PERSON,0.177315027,0,0
31,Sofya,PERSON,0.331419617,-0.100000001,0.100000001
31,Sofya,PERSON,0.018085521,0,0
31,Sofya,PERSON,0.348479301,0,0.100000001
31,Sofya,PERSON,0.863266826,0,0.200000003
31,Sofya,PERSON,1,0,0
31,Sofya,PERSON,0.657220125,-0.200000003,0.400000006
31,Sofya,PERSON,1,-0.100000001,0.100000001
31,Sofya,PERSON,0.124029122,-0.200000003,1.200000048
31,Sofya,PERSON,1,0.300000012,0.600000024
31,Sofya,PERSON,1,0.100000001,0.200000003
31,Sofya,PERSON,0.698127985,-0.100000001,0.100000001
31,Sofya,PERSON,0.776574314,0,2.200000048
31,Sofya,PERSON,0.240609303,0,0
31,Sofya,PERSON,1,0.300000012,0.300000012
31,Sofya,PERSON,0.548104167,0,0
31,Sofya,PERSON,1,0,0
31,Sofya,PERSON,0.895523429,-0.100000001,1.100000024
31,Sofya,PERSON,0.817433834,0.100000001,0.200000003
31,Sofya,PERSON,0.299706191,-0.300000012,0.300000012
31,Sofya,PERSON,0.720516205,0.100000001,0.200000003
31,Sofya,PERSON,0.652805746,-0.699999988,0.699999988
31,Sofya,PERSON,0.566536903,0,0
31,Sofya,PERSON,0.281029999,0,0
31,Sofya,PERSON,0.652805746,-0.200000003,0.200000003
31,Sofya,PERSON,1,0,0
31,Sofya,PERSON,0.687089086,0,0
31,Sofya,PERSON,0.070478663,-0.100000001,0.100000001
31,Sofya,PERSON,1,-0.200000003,0.200000003
31,Sofya,PERSON,0.064375386,-0.100000001,0.100000001
31,Sofya,PERSON,0.18655178,0.100000001,0.300000012
31,Sofya,PERSON,1,0,0.5
31,Sofya,PERSON,0.001662106,0.400000006,0.400000006
31,Sofya,PERSON,1,-0.5,0.5
31,Sofya,PERSON,0.029900542,0.400000006,0.400000006
31,Sofya,PERSON,0.377579272,-0.100000001,0.100000001
31,Sofya,PERSON,0.265906811,-0.400000006,0.400000006
31,Sofya,PERSON,0.090950765,0,0.400000006
31,Sofya,PERSON,0.265818238,0,0.200000003
31,Sofya,PERSON,0.094837584,0,0.699999988
31,Sofya,PERSON,0.449910402,0,0.5
31,Sofya,PERSON,0.147967562,0.300000012,0.600000024
31,Sofya,PERSON,0.760826588,-0.100000001,0.200000003
31,Sofya,PERSON,0.541157603,-0.300000012,0.300000012
31,Sofya,PERSON,0.12428458,0,1.200000048
31,Sofya,PERSON,0.610472023,0.100000001,0.200000003
31,Sofya,PERSON,0.027347244,0.300000012,0.300000012
31,Sofya,PERSON,0.02124775,0,0
31,Sofya,PERSON,0.082578555,-0.200000003,0.200000003
31,Sofya,PERSON,0.108392976,0,0
31,Sofya,PERSON,1,-0.100000001,0.100000001
31,Sofya,PERSON,0.074000619,0,0
31,Sofya,PERSON,0.612769067,-0.200000003,0.800000012
31,Sofya,PERSON,0.118241318,-0.400000006,0.400000006
31,Sofya,PERSON,0.018030979,-0.600000024,0.600000024
31,Sofya,PERSON,0.231583938,0,0.300000012
31,Sofya,PERSON,0.889246225,-0.100000001,0.400000006
31,Sofya,PERSON,1,-0.300000012,0.600000024
31,Sofya,PERSON,1,0,0.200000003
31,Sofya,PERSON,0.908088326,0,0
31,Sofya,PERSON,0.366088778,0,0
32,Sofya,PERSON,0.422144651,0,0.100000001
32,Sofya,PERSON,1,-0.200000003,0.200000003
32,Sofya,PERSON,0.440361857,0,0.600000024
32,Sofya,PERSON,0.036311094,0,0
32,Sofya,PERSON,1,-0.400000006,0.800000012
32,Sofya,PERSON,0.021573244,0,0
32,Sofya,PERSON,1,0,0
32,Sofya,PERSON,0.053211305,-0.100000001,0.100000001
32,Sofya,PERSON,0.192034632,0.100000001,0.200000003
32,Sofya,PERSON,0.646040678,0,0
32,Sofya,PERSON,0.018324124,0,0
32,Sofya,PERSON,0.246597618,0,0.5
32,Sofya,PERSON,0.004760333,0,0
32,Sofya,PERSON,0.008055553,0,0
32,Sofya,PERSON,0.189458504,0,0.400000006
32,Sofya,PERSON,0.004068478,0,0
32,Sofya,PERSON,0.351667374,0,0
32,Sofya,PERSON,1,-0.200000003,0.400000006
32,Sofya,PERSON,0.031922821,0,0
32,Sofya,PERSON,0.027420305,0,0
32,Sofya,PERSON,0.011479336,0,0.100000001
32,Sofya,PERSON,0.097789176,0,0
32,Sofya,PERSON,0.636111021,0.100000001,0.100000001
32,Sofya,PERSON,0.38918516,-0.100000001,0.5
32,Sofya,PERSON,0.007591853,0,0
32,Sofya,PERSON,0.443527579,-0.100000001,0.5
32,Sofya,PERSON,0.011081092,0.200000003,0.200000003
32,Sofya,PERSON,0.015776346,0,0
33,Sofya,PERSON,0.021392407,0,0
33,Sofya,PERSON,0.405370831,0,0
33,Sofya,PERSON,0.025563898,0,0
33,Sofya,PERSON,0.009709633,0,0.100000001
33,Sofya,PERSON,0.037782419,0,0.100000001
33,Sofya,PERSON,0.096113063,0,0
33,Sofya,PERSON,0.023529205,0,0.100000001
33,Sofya,PERSON,0.017665247,0.200000003,0.5
35,Sofya,PERSON,0.096202262,0,0.699999988
35,Sofya,PERSON,0.03908525,0,0
37,Sofya,PERSON,0.23984617,0,0
37,Sofya,PERSON,0.662672997,0,0.5
37,Sofya,PERSON,0.011642801,0,0
37,Sofya,PERSON,0.027934788,0.200000003,0.200000003
37,Sofya,PERSON,0.116286419,0,0
37,Sofya,PERSON,1,0,0
37,Sofya,PERSON,0.055895228,0,0.100000001
37,Sofya,PERSON,0.216209531,0,0
37,Sofya,PERSON,0.127468213,0,0
37,Sofya,PERSON,0.08910381,0,0
37,Sofya,PERSON,0.122165546,0,0.800000012
37,Sofya,PERSON,0.026607081,0,0
37,Sofya,PERSON,0.097280167,0,0
37,Sofya,PERSON,1,0,0.100000001
37,Sofya,PERSON,0.030761963,-0.100000001,0.100000001
38,Sofya,PERSON,0.044660717,0,0
38,Sofya,PERSON,0.436799973,0,0
38,Sofya,PERSON,0.105687641,0,0.300000012
38,Sofya,PERSON,0.758921206,0.200000003,1
38,Sofya,PERSON,0.309611231,0.100000001,1.200000048
38,Sofya,PERSON,0.724572003,-0.200000003,0.800000012
38,Sofya,PERSON,0.038680028,0.899999976,0.899999976
38,Sofya,PERSON,0.360791087,0,0
19,Sofya Ivanovna,PERSON,0.073726885,0.200000003,0.200000003
30,Sofya Ivanovna,PERSON,0.013308606,0,0
5,Sofya Marmeladov,PERSON,0.000227446,0.100000001,0.100000001
32,Sofya Semyonova,PERSON,0.098228209,0,0.200000003
3,Sofya Semyonovna,PERSON,0.353261709,0,2.400000095
32,"Sofya, Sofya!",PERSON,0.983808339,0.100000001,0.600000024
22,Svirbey,PERSON,0.036060199,0.100000001,0.100000001
9,Tchebarov,PERSON,0.097659834,0,0.100000001
11,Tchebarov,PERSON,0.084696963,0,0.800000012
11,Tchebarov,OTHER,0.001431878,0,0
16,Tchebarov,PERSON,0.013801756,0,0
21,Tchebarov,PERSON,0.051754985,0,0.100000001
28,Terebyeva,OTHER,0.009009259,0,0
28,Terebyeva,OTHER,0.34011063,0,0
11,Tolstyakov,PERSON,0.003218398,0.200000003,0.200000003
11,Vahrushin,PERSON,0.762860179,0,0
11,Vahrushin,PERSON,0.0597785,0,0
11,Vahrushin,PERSON,0.588945091,0.300000012,1
11,Vahrushin,PERSON,0.068961963,0,0
14,Vassilitch,OTHER,0.027312223,0.100000001,0.200000003
4,Vassily Ivanovitch Vahrushin,PERSON,0.003027059,0.100000001,0.899999976
4,Vassilyevsky Ostrov,PERSON,0.001110066,0,0
5,Vassilyevsky Ostrov,PERSON,0.090466656,0,0
6,Vassilyevsky Ostrov,LOCATION,0.007903062,0,0
10,Vassilyevsky Ostrov,PERSON,0.081340797,0,0
4,Vassilyevsky Prospect,LOCATION,0.001110066,0,0
18,Vasya,PERSON,0.245896176,0.200000003,1.600000024
13,Voskresensky,OTHER,0.503187239,0,0
11,Vrazumihin,PERSON,0.535463095,0.100000001,0.5
31,"Well, Sofya?",OTHER,0.307293087,-0.100000001,0.100000001
13,Yushin,OTHER,0.024684357,0,0
7,Yusupov,PERSON,0.011757382,0.300000012,0.300000012
12,Yusupov,PERSON,0.014738815,0.100000001,0.100000001
22,Yusupov Garden,LOCATION,0.012293464,0.100000001,0.100000001
11,Zametov,PERSON,0.006059145,0,0
11,Zametov,PERSON,0.35798499,0,0
11,Zametov,OTHER,0.396055877,0,0
11,Zametov,PERSON,0.07541348,0,0
11,Zametov,PERSON,0.005431219,-0.100000001,0.100000001
11,Zametov,PERSON,0.542666376,0,0.200000003
12,Zametov,PERSON,0.076235302,0,0
12,Zametov,OTHER,0.204407528,0,0
12,Zametov,OTHER,0.014189434,0.699999988,0.699999988
12,Zametov,OTHER,0.022406351,0,0
14,Zametov,PERSON,0.054155793,0.200000003,0.5
14,Zametov,PERSON,0.05337029,-0.100000001,0.300000012
14,Zametov,PERSON,0.023562865,0,0
14,Zametov,OTHER,0.142020941,0.300000012,0.300000012
14,Zametov,OTHER,0.01428465,0.200000003,0.200000003
14,Zametov,OTHER,0.17604731,0,0.100000001
14,Zametov,PERSON,0.639581323,0,0
14,Zametov,PERSON,0.006399572,0.300000012,0.300000012
14,Zametov,PERSON,0.577554286,0.300000012,0.699999988
14,Zametov,OTHER,0.159606829,0,0.300000012
14,Zametov,PERSON,0.319497377,0,0.100000001
14,Zametov,PERSON,1,-0.100000001,0.100000001
14,Zametov,PERSON,0.78281045,-0.100000001,0.300000012
14,Zametov,PERSON,0.072949648,-0.300000012,0.300000012
14,Zametov,OTHER,0.026661683,-0.200000003,0.200000003
14,Zametov,PERSON,0.120867223,0,0
14,Zametov,OTHER,0.01441218,0,0
14,Zametov,PERSON,0.330171198,0,0.200000003
14,Zametov,OTHER,0.109236799,0.100000001,0.100000001
14,Zametov,PERSON,0.230893433,-0.200000003,0.600000024
14,Zametov,OTHER,1,0,0
14,Zametov,PERSON,0.042023618,0,0
14,Zametov,OTHER,0.099451132,0,0
14,Zametov,PERSON,0.848196208,0.100000001,0.800000012
14,Zametov,PERSON,0.024091776,0,0
14,Zametov,PERSON,0.526416719,0,1.5
14,Zametov,PERSON,0.809851527,0,0.200000003
14,Zametov,PERSON,0.42489025,0,0.100000001
14,Zametov,OTHER,1,-0.100000001,0.100000001
14,Zametov,PERSON,0.020634202,0.200000003,0.200000003
14,Zametov,PERSON,0.252070308,-0.400000006,0.400000006
14,Zametov,OTHER,0.029605713,0,0
14,Zametov,PERSON,0.006839558,-0.300000012,0.300000012
14,Zametov,PERSON,0.0057414,0,0
15,Zametov,PERSON,0.005958801,0,0
15,Zametov,PERSON,1,0,0
15,Zametov,PERSON,0.064085335,0,0
15,Zametov,OTHER,0.057081603,0.100000001,0.100000001
16,Zametov,OTHER,0.000659401,0.300000012,0.300000012
17,Zametov,PERSON,0.289419144,0,1.299999952
19,Zametov,PERSON,0.030041056,-0.300000012,0.300000012
20,Zametov,PERSON,0.031636577,0,0.300000012
20,Zametov,PERSON,0.009790979,0,0
20,Zametov,PERSON,1,0,0
20,Zametov,PERSON,0.070835598,0,0
20,Zametov,PERSON,0.46067974,-0.200000003,0.200000003
20,Zametov,PERSON,0.798449159,-0.200000003,0.400000006
20,Zametov,PERSON,0.062232371,0.100000001,0.699999988
20,Zametov,PERSON,0.042840276,0,0.600000024
20,Zametov,OTHER,0.006241177,-0.899999976,0.899999976
20,Zametov,ORGANIZATION,0.005313744,0,0
20,Zametov,PERSON,0.656577706,0,0.200000003
20,Zametov,PERSON,0.026629584,0,0
21,Zametov,PERSON,0.036268376,-0.200000003,0.200000003
21,Zametov,PERSON,0.065719746,-0.100000001,0.100000001
21,Zametov,OTHER,0.077965744,0,0
23,Zametov,PERSON,0.175116867,0,0
23,Zametov,OTHER,0.018635456,-0.100000001,0.100000001
26,Zametov,PERSON,0.042328827,-0.200000003,0.200000003
34,Zametov,OTHER,0.002913679,0,0
34,Zametov,PERSON,0.000377212,0,0
34,Zametov,PERSON,0.005557134,0,0
12,Zaraïsk,OTHER,0.000743105,0,0
14,Zaraïsky,OTHER,0.277692318,0,0
9,Zarnitsyn,PERSON,0.039233826,0,0
9,Zarnitsyn,PERSON,0.029610442,0,0
18,zest,OTHER,0.007352267,-0.200000003,0.200000003
18,zest,OTHER,0.048541415,0,0
5,Zeus,PERSON,0.061666992,0,0
2,Zimmerman,PERSON,0.003283356,0,0
11,Zossimov,PERSON,0.07347443,0,1.299999952
11,Zossimov,PERSON,0.004565142,0,0
11,Zossimov,PERSON,0.014476079,0,0
11,Zossimov,PERSON,0.170188144,0.300000012,0.699999988
12,Zossimov,PERSON,0.804907858,0.100000001,2.400000095
12,Zossimov,PERSON,0.847539425,0,0.300000012
12,Zossimov,PERSON,0.015614018,0.100000001,0.100000001
12,Zossimov,PERSON,0.013948273,0,0
12,Zossimov,PERSON,0.414296776,0,0
12,Zossimov,PERSON,0.365445226,-0.200000003,0.400000006
12,Zossimov,PERSON,0.851356804,0,0.100000001
12,Zossimov,PERSON,0.170022532,0,0
12,Zossimov,PERSON,1,0,0
12,Zossimov,PERSON,0.00105465,0,0
12,Zossimov,LOCATION,0.037453964,0.100000001,0.100000001
12,Zossimov,PERSON,1,0,0
13,Zossimov,PERSON,0.003737199,0,0
13,Zossimov,PERSON,0.805889666,0,0.100000001
13,Zossimov,PERSON,0.042154197,0.100000001,0.100000001
13,Zossimov,PERSON,0.65970546,0,0.300000012
13,Zossimov,PERSON,0.002996458,0.100000001,0.100000001
13,Zossimov,PERSON,0.084039636,-0.200000003,0.5
13,Zossimov,PERSON,0.155554891,0,0
13,Zossimov,PERSON,1,0.100000001,0.200000003
13,Zossimov,PERSON,0.444499761,0,0
13,Zossimov,PERSON,1,0.200000003,0.200000003
13,Zossimov,LOCATION,0.019574542,0,0
13,Zossimov,PERSON,0.067778908,0,0
13,Zossimov,PERSON,0.037393644,0,0
13,Zossimov,PERSON,0.228645399,0,0
13,Zossimov,PERSON,0.012684572,0,0
13,Zossimov,WORK_OF_ART,0.311047047,0,0
13,Zossimov,WORK_OF_ART,1,0,0
13,Zossimov,PERSON,0.037171446,0,0.100000001
13,Zossimov,PERSON,0.566999197,0.100000001,0.100000001
13,Zossimov,PERSON,0.727022052,0,0.100000001
13,Zossimov,PERSON,0.758370697,0.100000001,0.200000003
14,Zossimov,PERSON,0.129841357,0.100000001,0.300000012
14,Zossimov,PERSON,0.002177433,-0.100000001,0.100000001
14,Zossimov,PERSON,0.003434091,0.200000003,0.200000003
14,Zossimov,PERSON,0.258111686,0,0.5
15,Zossimov,PERSON,0.004834303,0,0
15,Zossimov,PERSON,0.774766803,0.300000012,1.200000048
15,Zossimov,PERSON,0.051426318,0,0
15,Zossimov,PERSON,0.524553001,-0.100000001,0.5
15,Zossimov,PERSON,0.01034223,0,0
15,Zossimov,PERSON,0.040233515,0,0
16,Zossimov,PERSON,0.001390999,0,0.200000003
16,Zossimov,PERSON,0.006915308,0,0.200000003
16,Zossimov,PERSON,0.136605114,0.100000001,0.400000006
16,Zossimov,PERSON,0.002855228,0.200000003,0.699999988
16,Zossimov,PERSON,0.011075736,0,0
16,Zossimov,PERSON,0.727865219,0.100000001,6.800000191
16,Zossimov,PERSON,0.044367798,0,0
16,Zossimov,PERSON,0.234223023,0.100000001,0.200000003
16,Zossimov,LOCATION,0.110709146,-0.200000003,0.200000003
16,Zossimov,PERSON,0.890259385,0,0.5
16,Zossimov,PERSON,1,-0.200000003,0.200000003
17,Zossimov,PERSON,0.614461958,0,0.100000001
17,Zossimov,PERSON,0.232098803,0,0.200000003
18,Zossimov,PERSON,1,0.5,0.5
18,Zossimov,PERSON,0.204509333,-0.100000001,1.399999976
18,Zossimov,PERSON,0.840074956,0,0.100000001
18,Zossimov,PERSON,0.024863765,0,0.699999988
18,Zossimov,PERSON,0.561389804,0,0.200000003
18,Zossimov,PERSON,0.033903655,0,0
18,Zossimov,PERSON,0.569062471,-0.100000001,0.600000024
18,Zossimov,WORK_OF_ART,0.085377418,0,0
18,Zossimov,LOCATION,0.07814759,0.100000001,0.100000001
18,Zossimov,PERSON,0.055838853,-0.100000001,0.100000001
18,Zossimov,PERSON,1,0,0
18,Zossimov,PERSON,0.078251384,-0.200000003,0.200000003
18,Zossimov,PERSON,0.538058043,0.200000003,0.200000003
18,Zossimov,PERSON,0.006168534,0,0
19,Zossimov,PERSON,0.002882428,0,0
20,Zossimov,PERSON,0.137422442,0,0
